,Proporciones por Grupos,<12,>64,Indigena
0,Aconchi,9.287531806615776,5.7251908396946565,1.5267175572519083
1,Agua Prieta,2.673213311511184,3.546099290780142,1.745771958537916
2,Álamos,13.48314606741573,11.896893588896233,25.908790482485127
3,Altar,10.027855153203342,2.5998142989786444,1.7641597028783658
4,Arivechi,4.627249357326478,4.627249357326478,4.370179948586118
5,Arizpe,7.41901776384535,11.80773249738767,3.239289446185998
6,Atil,0.5235602094240838,1.5706806282722512,0.0
7,Bacadéhuachi,7.225433526011561,9.53757225433526,2.312138728323699
8,Bacanora,2.788844621513944,10.756972111553784,5.179282868525896
9,Bacerac,16.756756756756758,13.243243243243244,9.72972972972973
10,Bacoachi,12.17564870259481,15.369261477045908,1.1976047904191618
11,Bácum,2.797202797202797,2.3776223776223775,1.7482517482517483
12,Banámichi,3.9697542533081283,1.890359168241966,0.0
13,Baviácora,12.87512100677638,13.843175217812199,0.3872216844143272
14,Bavispe,26.356589147286826,23.25581395348837,8.010335917312661
15,Benjamín Hill,0.6711409395973155,1.0738255033557047,0.1342281879194631
16,Caborca,5.928689883913765,2.2802653399668324,3.6069651741293534
17,Cajeme,0.31803725579282144,0.4240496743904286,0.3483265182492806
18,Cananea,2.8962611901000526,1.3164823591363874,0.842548709847288
19,Carbó,3.8976857490864796,1.8270401948842874,1.2180267965895248
20,La Colorada,7.174887892376682,8.221225710014949,1.6442451420029895
21,Cucurpe,5.414012738853503,12.738853503184714,0.3184713375796179
22,Cumpas,6.189320388349515,4.611650485436893,0.12135922330097086
23,Divisaderos,0.42016806722689076,0.0,0.0
24,Empalme,4.849498327759197,1.89520624303233,0.4459308807134894
25,Etchojoa,7.079181961195595,4.0901940220241215,12.63765076035658
26,Fronteras,2.2108843537414966,1.7006802721088436,0.3401360544217687
27,Granados,0.5882352941176471,0.29411764705882354,0.0
28,Guaymas,3.375527426160337,2.4549290372075183,3.222094361334868
29,Hermosillo,4.6994884910485935,2.0300511508951407,2.2858056265984654
30,Huachinera,14.432989690721648,11.082474226804123,7.216494845360824
31,Huásabas,1.342281879194631,2.348993288590604,2.348993288590604
32,Huatabampo,6.807410598879793,4.2223179663937955,13.054717794054287
33,Huépac,1.5384615384615385,1.5384615384615385,0.3076923076923077
34,Imuris,21.944692239072257,14.272970561998216,9.27743086529884
35,Magdalena,1.9975786924939467,1.0290556900726393,1.573849878934625
36,Mazatán,0.25252525252525254,0.7575757575757576,0.5050505050505051
37,Moctezuma,1.9277108433734942,2.4096385542168677,0.12048192771084339
38,Naco,3.316062176165803,1.7616580310880827,1.3471502590673576
39,Nácori Chico,12.6,11.600000000000001,1.7999999999999998
40,Nacozari de García,0.6097560975609756,0.6859756097560976,0.22865853658536583
41,Navojoa,3.086664028492283,1.3454689354966363,3.7198258804907005
42,Nogales,3.8865802982155953,1.8821803959912002,0.8310926423857248
43,Ónavas,8.256880733944955,7.339449541284404,3.669724770642202
44,Opodepe,6.666666666666667,8.930817610062892,7.044025157232705
45,Oquitoa,1.935483870967742,0.0,0.6451612903225806
46,Pitiquito,6.565176022835395,2.5689819219790673,4.8525214081826835
47,Puerto Peñasco,10.635260528194147,2.355460385438972,3.854389721627409
48,Quiriego,5.723542116630669,7.343412526997841,11.663066954643629
49,Rayón,1.858736059479554,2.6022304832713754,0.929368029739777
50,Rosario,10.640870616686819,9.794437726723096,4.71584038694075
51,Sahuaripa,5.739514348785872,5.298013245033113,1.9867549668874174
52,San Felipe de Jesús,0.8064516129032258,1.6129032258064515,0.0
53,San Javier,6.535947712418301,1.9607843137254901,2.6143790849673203
54,San Luis Río Colorado,10.896381578947368,4.605263157894736,2.631578947368421
55,San Miguel de Horcasitas,4.163052905464007,2.9488291413703385,2.9488291413703385
56,San Pedro de la Cueva,3.47985347985348,4.5787545787545785,2.564102564102564
57,Santa Ana,5.384615384615385,4.384615384615385,0.15384615384615385
58,Santa Cruz,26.50375939849624,11.842105263157894,4.6992481203007515
59,Sáric,6.270096463022508,3.697749196141479,3.697749196141479
60,Soyopa,22.048997772828507,22.93986636971047,3.34075723830735
61,Suaqui Grande,2.0114942528735633,2.2988505747126435,0.0
62,Tepache,1.7766497461928936,2.030456852791878,0.5076142131979695
63,Trincheras,12.26215644820296,11.839323467230443,0.42283298097251587
64,Tubutama,24.94802494802495,25.779625779625782,4.158004158004158
65,Ures,1.7225747960108795,4.71441523118767,1.3599274705349047
66,Villa Hidalgo,8.097165991902834,6.680161943319838,1.214574898785425
67,Villa Pesqueira,2.168021680216802,3.2520325203252036,0.5420054200542005
68,Yécora,8.80648899188876,12.977983777520278,3.8238702201622248
69,General Plutarco Elías Calles,18.00529567519859,5.913503971756398,2.383053839364519
70,Benito Juárez,9.096858638743456,5.301047120418848,15.379581151832461
71,San Ignacio Río Muerto,5.535055350553505,3.837638376383764,7.453874538745388
